"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.46682615266893,0.723,0.114,0,"2","TGFBI"
0,3.39655784923738,0.705,0.108,0,"2","SLC11A1"
0,2.65007879966192,0.832,0.236,0,"2","RNF130"
0,3.01514037178924,0.908,0.314,0,"2","NCF1"
0,5.14496434057998,0.997,0.406,0,"2","S100A9"
0,2.82962559704024,0.742,0.152,0,"2","LY86"
0,2.73081056682132,0.708,0.118,0,"2","SLC7A7"
0,1.26130823300291,0.828,0.242,0,"2","IFITM3"
0,1.74950688020981,0.879,0.294,0,"2","HLA-DQB1"
0,3.15401714835161,0.684,0.1,0,"2","RNASE6"
0,2.02666364641779,0.99,0.418,0,"2","AIF1"
0,2.62335867315495,0.685,0.113,0,"2","C5AR1"
0,3.18843776027007,0.683,0.112,0,"2","MAFB"
0,2.6244206076564,0.743,0.175,0,"2","CD83"
0,2.73063968527723,0.785,0.218,0,"2","JAML"
0,4.49228631253873,0.637,0.07,0,"2","CCL3L1"
0,1.835617718664,0.791,0.226,0,"2","LYN"
0,2.95185999953894,0.678,0.114,0,"2","CD300E"
0,2.52078408579859,0.814,0.255,0,"2","PTPRE"
0,3.00562269235025,0.66,0.102,0,"2","TMEM176B"
0,3.17822883294944,0.675,0.117,0,"2","RAB31"
0,3.16136990633859,0.679,0.122,0,"2","TIMP2"
0,1.44790797640502,0.826,0.27,0,"2","HLA-DRB5"
0,4.28097092715649,0.627,0.072,0,"2","PTGS2"
0,1.37999109131699,0.991,0.437,0,"2","HLA-DRA"
0,2.17043279289462,0.739,0.185,0,"2","HLA-DMB"
0,4.26039140755518,0.627,0.075,0,"2","IER3"
0,2.60325595990105,0.787,0.235,0,"2","CTSB"
0,3.48207232010322,0.646,0.099,0,"2","CD302"
0,3.56690584892781,0.627,0.083,0,"2","CDA"
0,1.97970828025678,0.808,0.265,0,"2","FGR"
0,4.49429485909421,0.597,0.057,0,"2","EGR1"
0,3.00197574033801,0.663,0.124,0,"2","PLAUR"
0,3.39562876709026,0.634,0.1,0,"2","DMXL2"
0,3.99685771756487,0.597,0.064,0,"2","ASGR1"
0,2.70762860224319,0.921,0.39,0,"2","AP1S2"
0,2.82601052696009,0.708,0.179,0,"2","NUP214"
0,2.44153132788342,0.856,0.327,0,"2","APLP2"
0,1.27607494328393,0.668,0.14,0,"2","MS4A7"
0,4.29813987409331,0.585,0.058,0,"2","TREM1"
0,4.16871418085321,0.594,0.073,0,"2","TRIB1"
0,1.9287905046663,0.788,0.268,0,"2","CTSZ"
0,3.55885427144091,0.607,0.093,0,"2","ATF3"
0,3.43332300043854,0.6,0.086,0,"2","CLEC4A"
0,0.978806419200576,0.597,0.084,0,"2","NRGN"
0,2.76684674531394,0.784,0.276,0,"2","SOD2"
0,2.45456039017594,0.741,0.233,0,"2","ADA2"
0,3.13350977496059,0.599,0.095,0,"2","FCGR2A"
0,2.4257859135669,0.754,0.252,0,"2","RAB11FIP1"
0,2.16262986533476,0.79,0.288,0,"2","FCGRT"
0,2.75374383869852,0.627,0.127,0,"2","RXRA"
0,2.49948395791533,0.648,0.148,0,"2","CPPED1"
0,1.3879922132516,0.954,0.455,0,"2","HLA-DRB1"
0,2.63121115199734,0.675,0.177,0,"2","CAPG"
0,2.41058264089102,0.657,0.159,0,"2","MARCH1"
0,2.30717907964831,0.627,0.129,0,"2","HCK"
0,2.12017556922775,0.826,0.329,0,"2","NFKBIZ"
0,2.39298088663092,0.965,0.469,0,"2","BRI3"
0,2.41247897734128,0.932,0.438,0,"2","TKT"
0,3.86697494853572,0.565,0.072,0,"2","PLBD1"
0,1.86168806142488,0.974,0.482,0,"2","LGALS1"
0,2.89204011627948,0.651,0.161,0,"2","GCA"
0,2.58963154217253,0.609,0.119,0,"2","IGSF6"
0,1.88304503302264,0.908,0.419,0,"2","NPC2"
0,2.31062616990978,0.708,0.219,0,"2","IFNGR2"
0,2.02093503690314,0.826,0.337,0,"2","STXBP2"
0,2.11437662889315,0.918,0.43,0,"2","AC020916.1"
0,3.73795697862121,0.557,0.07,0,"2","HNMT"
0,2.47978922857805,0.595,0.108,0,"2","LILRA5"
0,2.49283460888826,0.639,0.155,0,"2","STX11"
0,2.39303032904703,0.699,0.216,0,"2","GLUL"
0,4.06702078861441,0.542,0.06,0,"2","CCR1"
0,3.0830782223401,0.586,0.106,0,"2","ZNF385A"
0,4.85591126163842,0.518,0.039,0,"2","RBP7"
0,2.18931049805914,0.98,0.501,0,"2","PSAP"
0,3.10559390830754,0.582,0.103,0,"2","LILRB3"
0,2.08962187643975,0.597,0.118,0,"2","LILRB2"
0,1.85287302061018,0.875,0.4,0,"2","PYCARD"
0,3.23502363488627,0.559,0.086,0,"2","CD33"
0,2.89626812459831,0.605,0.132,0,"2","OGFRL1"
0,2.76992828118651,0.654,0.183,0,"2","CRTAP"
0,1.81143950107119,0.828,0.358,0,"2","ASAH1"
0,3.4824760449336,0.563,0.094,0,"2","AHR"
0,2.27532546974273,0.594,0.126,0,"2","LMO2"
0,3.01809417359069,0.563,0.102,0,"2","PRAM1"
0,5.45869727262647,0.478,0.02,0,"2","CLEC4E"
0,4.82017159888183,0.493,0.035,0,"2","MGST1"
0,4.10210041981041,0.51,0.053,0,"2","CD93"
0,3.20123767202559,0.544,0.088,0,"2","IRAK3"
0,5.09467197491243,0.482,0.026,0,"2","AC245128.3"
0,3.23000809927631,0.567,0.113,0,"2","MEGF9"
0,3.39035624295137,0.586,0.136,0,"2","CCL3"
0,2.17468187102193,0.869,0.42,0,"2","ATP2B1-AS1"
0,3.10321536368143,0.545,0.098,0,"2","RASSF4"
0,3.73566298261283,0.519,0.072,0,"2","NLRP3"
0,3.70314030048748,0.51,0.063,0,"2","TMEM176A"
0,2.92706185145257,0.541,0.1,0,"2","CD86"
0,3.52852443563488,0.515,0.074,0,"2","PLXDC2"
0,3.59020729559997,0.514,0.075,0,"2","LRRK2"
0,3.47412265084231,0.524,0.088,0,"2","KLF10"
0,3.95787721185525,0.494,0.058,0,"2","PTAFR"
0,3.52974774263571,0.503,0.067,0,"2","TLR4"
0,3.65385792658465,0.494,0.069,0,"2","GAS7"
0,3.16244982694437,0.522,0.101,0,"2","ODF3B"
0,3.36403606500857,0.5,0.079,0,"2","LRP1"
0,3.01905570729382,0.53,0.112,0,"2","PGD"
0,1.91332670883699,0.875,0.459,0,"2","CTSD"
0,3.69156616574969,0.474,0.066,0,"2","TLR2"
0,2.0301581481685,0.891,0.494,0,"2","TALDO1"
0,2.74123940210497,0.995,0.603,0,"2","CTSS"
0,3.58622027167964,0.456,0.067,0,"2","CKAP4"
0,4.41821739598916,0.427,0.041,0,"2","CREB5"
0,5.13629252618826,0.408,0.025,0,"2","CYP1B1"
0,3.42812787651223,0.441,0.063,0,"2","SHTN1"
0,4.11589083457125,0.419,0.045,0,"2","BST1"
0,1.97559270236664,0.982,0.614,0,"2","SAT1"
0,4.01880478807332,0.409,0.044,0,"2","HBEGF"
0,4.58273032678104,0.399,0.04,0,"2","EREG"
0,3.64093810181474,0.409,0.053,0,"2","PYGL"
0,4.50746976120643,0.386,0.032,0,"2","SIRPA"
0,4.85543032163563,0.376,0.023,0,"2","CD163"
0,5.27339565928185,0.363,0.017,0,"2","ALDH1A1"
0,1.86318079981347,0.962,0.623,0,"2","GSTP1"
0,1.56418164526827,0.992,0.657,0,"2","COTL1"
0,5.29789996160755,0.35,0.016,0,"2","NRG1"
0,4.69112427684317,0.355,0.022,0,"2","RNASE2"
0,2.12522906283685,0.972,0.661,0,"2","IER2"
0,2.11532164112829,0.971,0.665,0,"2","FOSB"
0,5.32616132640687,0.316,0.015,0,"2","QPCT"
0,5.11488259187321,0.318,0.017,0,"2","FCAR"
0,1.90645469739906,0.992,0.707,0,"2","S100A11"
0,1.8844879734205,0.971,0.694,0,"2","MCL1"
0,2.17263438443196,0.965,0.694,0,"2","NFKBIA"
0,1.95633055215967,0.967,0.699,0,"2","TSPO"
0,1.88629533596496,0.993,0.728,0,"2","ZFP36"
0,5.34986723898108,0.276,0.012,0,"2","CYP27A1"
0,0.911955911759795,0.992,0.743,0,"2","CD74"
0,1.88481966298661,0.995,0.833,0,"2","SRGN"
0,2.33196062106061,0.992,0.841,0,"2","NEAT1"
0,1.5138704539784,0.997,0.88,0,"2","S100A4"
0,1.67241823898442,0.998,0.92,0,"2","FOS"
0,1.53275729003337,0.994,0.927,0,"2","VIM"
0,1.22386570351921,0.999,0.947,0,"2","DUSP1"
0,1.43501730078409,0.993,0.941,0,"2","GAPDH"
0,1.98993172045952,0.998,0.95,0,"2","S100A6"
0,1.19700292582596,0.994,0.952,0,"2","OAZ1"
0,0.819381389035432,0.995,0.987,0,"2","ATP5F1E"
0,1.88282847287344,0.998,0.99,0,"2","FTL"
0,1.90610633599924,1,0.995,0,"2","FTH1"
0,0.977297929190766,0.991,0.987,0,"2","H3F3A"
2.63294300135238e-306,1.79930401629361,0.872,0.493,4.99969546526804e-302,"2","SDCBP"
8.11282920815377e-306,1.30768464777599,0.991,0.915,1.54054513833632e-301,"2","KLF6"
5.27790397839431e-305,2.4919424992528,0.618,0.165,1.0022211864573e-300,"2","DPYSL2"
6.64874208155848e-305,1.41541276896611,0.969,0.878,1.26252963386714e-300,"2","S100A10"
1.98370073862116e-302,2.56436996575608,0.498,0.089,3.76684933256773e-298,"2","APOBEC3A"
1.88001861600806e-300,3.52031306749973,0.408,0.058,3.56996734993771e-296,"2","NFAM1"
3.92244021070559e-299,2.10981968557711,0.753,0.306,7.44832171610885e-295,"2","LTA4H"
2.16586629112064e-297,2.57719628772462,0.553,0.128,4.11276350020898e-293,"2","SYK"
2.50569999859898e-297,2.45868348531039,0.579,0.14,4.75807372733961e-293,"2","THEMIS2"
1.19862993652661e-294,2.40243361015652,0.544,0.117,2.27607838647038e-290,"2","C19orf38"
1.15868054851315e-293,4.12472350020036,0.337,0.033,2.20021849357163e-289,"2","FAM198B"
4.14998335290396e-293,2.44246912930982,0.582,0.144,7.88040338882932e-289,"2","CCDC88A"
4.78702807754857e-293,1.90164657695604,0.908,0.602,9.09008761645698e-289,"2","ZFP36L1"
1.01490824978049e-292,0.892322329794504,0.997,0.976,1.92720927550818e-288,"2","SH3BGRL3"
6.26159231032649e-291,2.87627579451471,0.49,0.096,1.1890137638079e-286,"2","CDKN1A"
3.21531923120869e-290,2.09348131773951,0.744,0.292,6.10556968814218e-286,"2","ATP6V0D1"
4.3598648485256e-290,2.07825774118933,0.753,0.286,8.27894736086527e-286,"2","YBX3"
6.20967773273171e-289,2.27171988740527,0.631,0.182,1.17915570466842e-284,"2","CTSH"
2.36384355352091e-288,2.63600339538712,0.554,0.135,4.48870252378086e-284,"2","LY96"
1.89443766966732e-287,3.58012818445949,0.385,0.053,3.59734769093126e-283,"2","AC096667.1"
9.74704447853694e-286,1.22285391175144,0.986,0.968,1.85086627602938e-281,"2","MT-ND1"
1.26447374164671e-280,1.33384732705374,0.935,0.687,2.40110918801295e-276,"2","RAC1"
1.92022710581663e-280,3.37726108641997,0.412,0.066,3.6463192512352e-276,"2","RBM47"
1.09625236912787e-278,4.18364329784458,0.316,0.03,2.08167362373692e-274,"2","TFEC"
3.72142836895102e-278,3.30083984215163,0.396,0.059,7.0666203298011e-274,"2","AL034397.3"
2.54547949219342e-276,3.22533355458005,0.421,0.071,4.83361100772609e-272,"2","OSCAR"
3.18672918536428e-275,1.65329180600191,0.872,0.47,6.05128005008823e-271,"2","CEBPB"
1.33278845503626e-274,1.50669734618679,0.888,0.391,2.53083199726835e-270,"2","ZEB2"
1.68534858150811e-274,3.51800124937097,0.376,0.052,3.20030842142576e-270,"2","ARHGEF40"
2.26739248980998e-273,3.17929687984433,0.407,0.064,4.30555159890016e-269,"2","ENTPD1"
3.75510396244831e-273,4.07514707839055,0.317,0.032,7.13056691429309e-269,"2","FCGR1A"
4.0331047362917e-273,0.678438183121351,1,0.997,7.65846258374431e-269,"2","ACTB"
1.23156491023844e-272,2.41632355880727,0.668,0.221,2.33861860805177e-268,"2","RHOB"
2.90263868081745e-270,1.75516774248019,0.632,0.169,5.51182059100425e-266,"2","MEF2C"
9.83422297821867e-267,3.19310031122523,0.396,0.063,1.86742060133394e-262,"2","RAB3D"
1.98707424612647e-265,2.20064268839874,0.645,0.21,3.77325528596955e-261,"2","SNX10"
3.36967289574028e-261,1.44757731828843,0.9,0.633,6.39867186172122e-257,"2","EVI2B"
1.1812976632205e-260,1.5877512006121,0.835,0.434,2.24316613268941e-256,"2","ANXA5"
1.87075786582378e-259,4.4109930672191,0.285,0.025,3.55238211141278e-255,"2","IL1RN"
3.93509795569586e-259,3.53210821219977,0.362,0.052,7.47235750807087e-255,"2","TMEM170B"
1.13160010527148e-257,3.54469626546724,0.368,0.054,2.14879543990002e-253,"2","G0S2"
2.90904593667855e-255,2.31340124491123,0.591,0.176,5.52398732915889e-251,"2","GRINA"
1.575425285592e-254,3.13979739827298,0.392,0.065,2.99157507481066e-250,"2","KCNE3"
1.90637334814639e-254,2.93736494833428,0.421,0.078,3.62001235079519e-250,"2","SLC15A3"
5.81807691450719e-254,1.83687233818305,0.756,0.33,1.10479462529577e-249,"2","ZFAND5"
1.00964570814343e-253,2.83857381602262,0.452,0.093,1.91721623519356e-249,"2","SLC43A2"
2.2909737733026e-253,1.89195610962556,0.697,0.248,4.3503300981243e-249,"2","LYST"
1.99991145404488e-251,2.74180144765865,0.491,0.118,3.79763186008583e-247,"2","MXD1"
2.25536880672072e-251,1.94033239506334,0.512,0.111,4.28271982708197e-247,"2","PILRA"
7.32354158735206e-250,2.60100362811734,0.453,0.093,1.39066731202228e-245,"2","LILRA2"
1.03195234814464e-249,2.20505814614492,0.618,0.202,1.95957431389185e-245,"2","PICALM"
1.49090688548938e-249,3.15669061580489,0.414,0.078,2.83108308485579e-245,"2","BCL6"
2.07074259861806e-249,1.52456374424342,0.844,0.445,3.93213312051583e-245,"2","ANXA2"
9.7586341368406e-249,3.28360860602165,0.274,0.023,1.85306703624466e-244,"2","NFE2"
2.78934546501042e-247,2.33436125890397,0.511,0.122,5.29668810350829e-243,"2","ITGAM"
7.17137867379986e-247,3.46279376936032,0.343,0.048,1.36177309636786e-242,"2","CD1D"
3.23639438057653e-245,1.89624258783081,0.584,0.162,6.14558928927677e-241,"2","WARS"
1.7716965980128e-242,1.6131520031308,0.814,0.454,3.36427466996651e-238,"2","H2AFY"
2.68311125497394e-242,1.4248363275757,0.468,0.104,5.09495996207001e-238,"2","RGS18"
6.4161558591743e-242,2.64299834719359,0.469,0.108,1.21836383609861e-237,"2","NCF4"
3.37234485721689e-241,1.38606290084656,0.872,0.582,6.40374564936915e-237,"2","FKBP1A"
2.83723549616348e-240,2.58567887764983,0.496,0.125,5.38762648366484e-236,"2","EIF4EBP1"
7.90917820392459e-240,2.92973707887207,0.413,0.08,1.50187384914324e-235,"2","CD300LF"
1.28633532580769e-239,2.9839020289786,0.387,0.068,2.44262215017623e-235,"2","FES"
1.35138258787784e-238,2.66305775917918,0.545,0.163,2.56614039612123e-234,"2","IRS2"
3.29324235292917e-238,1.52899943765744,0.699,0.242,6.25353790397721e-234,"2","HLA-DMA"
3.71169721312296e-238,1.85042944528582,0.738,0.317,7.04814183799918e-234,"2","C4orf48"
9.36887890663518e-237,1.63675491619096,0.852,0.5,1.77905641558095e-232,"2","ATP6V0B"
1.67353954575097e-236,2.42120494304799,0.493,0.12,3.17788424342652e-232,"2","AOAH"
4.98781317518082e-235,0.992911772364676,0.959,0.865,9.47135843835086e-231,"2","LAPTM5"
2.0437571392451e-233,2.36762477653679,0.652,0.255,3.88089043171253e-229,"2","OTUD1"
2.9796100998375e-233,4.03020943619025,0.251,0.02,5.65798161858143e-229,"2","LINC00937"
4.41425786481634e-233,2.78955950562663,0.27,0.025,8.38223425949976e-229,"2","F13A1"
7.4426234689094e-233,2.20992492556348,0.623,0.226,1.41327977051121e-228,"2","GPCPD1"
4.80718463814998e-232,1.50293936320775,0.835,0.474,9.12836290938299e-228,"2","AP2S1"
6.77760741652309e-232,1.88095685502618,0.69,0.277,1.28699987232357e-227,"2","TPP1"
3.20581425397503e-231,1.21161455471013,0.918,0.691,6.08752068687318e-227,"2","LCP1"
7.21685795683328e-230,2.9483050761856,0.397,0.076,1.37040915742307e-225,"2","P2RY13"
1.07468807606684e-229,1.71195028580994,0.764,0.348,2.04072518764332e-225,"2","MIDN"
2.21246338720775e-229,1.55892139939215,0.819,0.439,4.2012467259688e-225,"2","ARRB2"
3.1433594283886e-229,2.23736759246231,0.585,0.191,5.96892521856711e-225,"2","IL17RA"
6.91277222842729e-229,4.03211751361689,0.264,0.025,1.31266631845606e-224,"2","HOMER3"
2.70289995774683e-227,4.14074499680054,0.252,0.022,5.13253672976546e-223,"2","VEGFA"
4.7257499225432e-227,1.6870090310561,0.782,0.41,8.97372652791729e-223,"2","CNPY3"
1.32157857384738e-225,1.2830923011399,0.908,0.739,2.50954555387878e-221,"2","CD44"
1.52657608526871e-225,2.19024262093949,0.607,0.221,2.89881532831675e-221,"2","FBXL5"
2.66635400956671e-225,2.19080019022736,0.599,0.209,5.06313962876623e-221,"2","UBE2D1"
1.18983707941487e-224,1.51372362592497,0.497,0.112,2.25938163010089e-220,"2","SMIM25"
2.75610655623865e-224,4.00776856706371,0.268,0.027,5.23357073964157e-220,"2","ARRDC4"
3.64429589430662e-224,2.61604050921947,0.449,0.106,6.92015347369884e-220,"2","NAIP"
9.44939588211463e-224,2.41070681865812,0.5,0.136,1.79434578405475e-219,"2","RASGEF1B"
1.74262394044041e-223,2.27418460481624,0.541,0.163,3.3090686005023e-219,"2","PLSCR1"
4.68816535295035e-223,2.96415832493849,0.378,0.071,8.90235718871742e-219,"2","SIRPB1"
1.55288557543604e-222,3.77307053864007,0.264,0.026,2.9487744191955e-218,"2","PID1"
2.18597087407211e-222,4.26874426602557,0.255,0.024,4.15094009277554e-218,"2","EGR3"
5.41684635301667e-221,1.56395476462463,0.793,0.417,1.02860495397433e-216,"2","GLIPR1"
1.28728010222172e-220,2.60147880719274,0.441,0.101,2.44441618610883e-216,"2","NFIL3"
2.6807669705927e-219,2.81526052097865,0.406,0.088,5.09050840045847e-215,"2","CREG1"
1.11203997062418e-217,2.95768507151142,0.373,0.071,2.11165270021826e-213,"2","ZNF467"
1.37194605653791e-217,1.50750908441434,0.835,0.519,2.60518836675985e-213,"2","SERPINB1"
4.12830978525633e-216,1.81039345569399,0.609,0.202,7.83924745122325e-212,"2","PECAM1"
6.15310667821415e-216,1.91159148949303,0.601,0.201,1.16841342712609e-211,"2","LGALS9"
8.30210228219376e-214,1.01261612391875,0.932,0.754,1.57648620236577e-209,"2","ARPC1B"
8.33787330766237e-214,3.63583026356449,0.279,0.033,1.58327876239201e-209,"2","CCR2"
1.17765637191044e-213,0.830402503461501,0.972,0.93,2.23625168462074e-209,"2","ARPC3"
2.09899880827027e-213,1.43096148192025,0.856,0.537,3.98578883702441e-209,"2","GLRX"
2.89800978384262e-213,2.48777605459068,0.433,0.1,5.50303077853874e-209,"2","ALOX5"
7.99506083564684e-213,0.632443886295948,0.991,0.99,1.51818210208098e-208,"2","SERF2"
3.08118914445585e-211,2.81485272072636,0.398,0.085,5.85087006640722e-207,"2","SULT1A1"
1.1608390588274e-210,1.97976119060082,0.756,0.382,2.20431728880735e-206,"2","VMP1"
1.32282496166154e-210,3.36892876067009,0.306,0.044,2.51191231969909e-206,"2","IL13RA1"
2.06542912972577e-210,3.71173134930746,0.27,0.031,3.92204337443627e-206,"2","SMARCD3"
2.73174286721701e-210,1.61409371367888,0.736,0.324,5.18730653055838e-206,"2","HSBP1"
3.29477348980878e-210,2.18135369085558,0.543,0.17,6.25644537979789e-206,"2","FOSL2"
1.1722308354556e-209,1.37717175008482,0.844,0.522,2.22594913344664e-205,"2","VSIR"
2.37853086310183e-207,1.1089530420387,0.921,0.776,4.51659225594407e-203,"2","ATP5MPL"
3.41442854315543e-207,2.24994727454969,0.491,0.138,6.48365836059786e-203,"2","KIAA0930"
5.30588009712301e-207,3.91232646791094,0.261,0.03,1.00753357164269e-202,"2","ANPEP"
6.97730866958335e-207,3.14338518673593,0.323,0.053,1.32492114326718e-202,"2","DOK3"
9.55854062609025e-207,1.76022970471468,0.696,0.314,1.81507127948828e-202,"2","QKI"
9.82019995196592e-205,1.9235742259787,0.612,0.225,1.86475776887881e-200,"2","HSPA1A"
2.0875892765374e-204,1.00227576728403,0.939,0.778,3.96412327721687e-200,"2","SERP1"
5.96343982310896e-204,2.26969054910364,0.423,0.096,1.13239758801016e-199,"2","SECTM1"
1.02587697560866e-203,0.752859755648045,0.898,0.474,1.94803778898329e-199,"2","HLA-DPA1"
4.54585126060205e-203,1.57169666079637,0.722,0.328,8.63211695875724e-199,"2","PLEKHO1"
4.684159759978e-202,2.19995349493971,0.533,0.171,8.89475096822222e-198,"2","C9orf72"
5.23421945329316e-201,2.32832111909587,0.469,0.129,9.93925931985838e-197,"2","RHOQ"
3.32194171781737e-200,2.16143620174003,0.447,0.112,6.30803512796341e-196,"2","SLC31A2"
1.23255076941834e-199,2.75720533423103,0.432,0.111,2.34049065604848e-195,"2","ABHD5"
1.5339638462705e-199,1.41777184590459,0.746,0.339,2.91284394768305e-195,"2","TNFRSF1B"
2.41172366378677e-199,2.15571438955012,0.466,0.123,4.57962206516471e-195,"2","TBXAS1"
5.20869898233108e-199,2.79406315127919,0.404,0.095,9.89079849754849e-195,"2","PPIF"
6.17172688614629e-199,2.09862155662789,0.545,0.183,1.17194921841032e-194,"2","ATP6V1B2"
8.18701346432923e-199,1.36587291237551,0.868,0.601,1.55463198674148e-194,"2","MYADM"
5.6152483787387e-198,1.50937501037729,0.666,0.298,1.06627951463869e-193,"2","NCOA4"
2.39906558710827e-197,2.67855810701575,0.396,0.091,4.5555856433599e-193,"2","ETS2"
4.92443200962087e-197,3.75435705062399,0.252,0.029,9.35100394306907e-193,"2","HCAR3"
1.52375953397245e-196,2.4427053612978,0.431,0.11,2.89346697906028e-192,"2","METTL7A"
8.70773619361774e-196,1.30355889454902,0.86,0.563,1.65351202580607e-191,"2","IQGAP1"
2.07833879614454e-195,3.20630553674574,0.301,0.048,3.94655753999886e-191,"2","MEFV"
3.22324390366318e-195,2.99025653679687,0.337,0.063,6.12061784866601e-191,"2","ZFHX3"
4.40032852036493e-194,1.33268336828457,0.848,0.521,8.35578382732096e-190,"2","CARD16"
1.01196736878861e-193,1.12695461373293,0.973,0.766,1.92162483659269e-189,"2","ANXA1"
3.68547017885946e-192,2.21106805947747,0.566,0.21,6.99833932263624e-188,"2","MID1IP1"
1.52899276490514e-191,2.98010746681834,0.328,0.06,2.90340436127837e-187,"2","LINC00877"
1.8216464303912e-191,2.57709336516687,0.432,0.115,3.45912440666986e-187,"2","MSRB1"
3.10438178049891e-191,2.38276000188396,0.461,0.132,5.89491056298939e-187,"2","TET2"
3.82388006169424e-191,1.42152117893644,0.802,0.464,7.26116584915119e-187,"2","PGLS"
1.00282075127878e-190,3.31889964929584,0.283,0.041,1.90425632460328e-186,"2","ID1"
2.38441350735966e-190,2.72601808771373,0.363,0.076,4.52776280912527e-186,"2","ADAP2"
2.77165003176851e-190,1.89862329992315,0.573,0.199,5.26308624532522e-186,"2","SH3BP2"
1.49301913258018e-186,1.77358645714452,0.453,0.115,2.83509403085651e-182,"2","LRRC25"
5.09114934378642e-185,1.87165251679639,0.63,0.259,9.66758348891603e-181,"2","AGTRAP"
3.46042281846878e-184,1.14076563656466,0.887,0.683,6.57099688999037e-180,"2","ACTR2"
5.70148889942483e-183,1.69070574338477,0.606,0.228,1.08265572711178e-178,"2","C20orf27"
7.99903607646127e-183,2.29315532572712,0.458,0.134,1.51893696055923e-178,"2","RASSF2"
1.45302220337948e-182,2.86257994485496,0.333,0.066,2.7591438619973e-178,"2","CHST15"
1.51065207584389e-182,2.17975316634528,0.461,0.133,2.86857722681996e-178,"2","GNS"
9.234756491077e-182,0.704215188489695,0.988,0.951,1.75358791009061e-177,"2","PABPC1"
5.92926846511984e-181,1.88069241787277,0.582,0.223,1.12590878884161e-176,"2","NAGK"
3.62680114309104e-180,1.14600221906893,0.866,0.622,6.88693269061557e-176,"2","SAMHD1"
8.63947277600742e-180,1.75439369976017,0.649,0.298,1.64054948543605e-175,"2","TMEM167A"
8.67034328470088e-180,2.47631450316402,0.373,0.085,1.64641148633185e-175,"2","IFI30"
9.02780713260959e-180,2.46959280892698,0.393,0.098,1.71429029641124e-175,"2","GRK3"
3.51549674539865e-179,1.00938175189985,0.941,0.814,6.67557676983749e-175,"2","ELOB"
